ncdsid	n0sex	n7math	n7age	zn7math	n7mathage	n11math	n11age	zn11math	n11mathage	n16math	n16age	zn16math	n16mathage	x
N20122B	0	2	7.16666666666667	-1.25473725082311	5.74526274917689	17	11.0833333333333	.0192563482468914	11.0302324667476	17	16	.587689982768109	17.345810060539	1
N20124D	0	2	7	-1.25473725082311	5.74526274917689	18	11.1666666666667	.116081798137701	11.1822484230762	21	15.9166666666667	1.1597993788688	18.6559405776095	1
N20125E	1	2	7	-1.25473725082311	5.74526274917689	4	11.1666666666667	-1.23947450033364	9.05402503447619	5	16.0833333333333	-1.12863820553395	13.4154185093272	1
N20126F	0	6	7.16666666666667	.354815799935878	7.35481579993588	33	11.1666666666667	1.56846354649985	13.4624877680048	21	16.3333333333333	1.1597993788688	18.6559405776095	1
N20127G	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	7	11.0833333333333	-.948998150661206	9.51007290346191	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N20128H	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	1	11.25	-1.52995085000606	8.59797716549048	5	16.0833333333333	-1.12863820553395	13.4154185093272	1
N20129J	0	2	7	-1.25473725082311	5.74526274917689	21	11.3333333333333	.40655814781013	11.6382962920619	7	16	-.842583507483611	14.0704837678625	1
N20131C	1	9	7	1.56198058800512	8.56198058800512	17	11.1666666666667	.0192563482468914	11.0302324667476	12	16	-.127446762357751	15.7081469142007	1
N20132D	1	9	7.08333333333333	1.56198058800512	8.56198058800512	19	11.25	.212907248028511	11.3342643794048	16	16	.444662633742937	17.0182774312713	1
N20133E	1	3	7.16666666666667	-.852348988133363	6.14765101186664	16	12.0833333333333	-.0775691016439184	10.878216510419	7	16	-.842583507483611	14.0704837678625	1
N20134F	1	9	7.5	1.56198058800512	8.56198058800512	35	11.25	1.76211444628147	13.7665196806619	27	15.9166666666667	2.01796347301983	20.6211363532154	1
N20135G	0	3	7.08333333333333	-.852348988133363	6.14765101186664	8	11.1666666666667	-.852172700770396	9.66208885979048	13	16	.0155805866674209	16.0356795434684	1
N20137J	1	4	7	-.449960725443616	6.55003927455638	9	11.1666666666667	-.755347250879587	9.81410481611905	4	15.9166666666667	-1.27166555455913	13.0878858800596	1
N20138K	0	5	7	-.047572462753869	6.95242753724613	11	11.1666666666667	-.561696351097967	10.1181367287762	-1	 	 	 	1
N20139L	1	6	7	.354815799935878	7.35481579993588	4	11.0833333333333	-1.23947450033364	9.05402503447619	6	15.9166666666667	-.985610856508783	13.7429511385949	1
N20140D	0	10	7.16666666666667	1.96436885069487	8.96436885069487	35	11.1666666666667	1.76211444628147	13.7665196806619	-1	 	 	 	1
N20141E	0	-1	7	 	 	-1	 	 	 	-1	 	 	 	1
N20142F	0	6	7.08333333333333	.354815799935878	7.35481579993588	4	11.1666666666667	-1.23947450033364	9.05402503447619	-1	 	 	 	1
N20143G	0	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N20144H	0	6	7.08333333333333	.354815799935878	7.35481579993588	22	11.1666666666667	.50338359770094	11.7903122483905	-1	 	 	 	1
N20145J	1	4	7	-.449960725443616	6.55003927455638	26	11.1666666666667	.890685397264179	12.3983760737048	17	16	.587689982768109	17.345810060539	1
N20146K	1	7	7.08333333333333	.757204062625625	7.75720406262563	7	11.25	-.948998150661206	9.51007290346191	-1	 	 	 	1
N20147L	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	1	11.0833333333333	-1.52995085000606	8.59797716549048	6	16	-.985610856508783	13.7429511385949	1
N20148M	1	7	7.08333333333333	.757204062625625	7.75720406262563	25	11.5833333333333	.79385994737337	12.2463601173762	23	15.9166666666667	1.44585407691914	19.3110058361448	1
N20149N	0	10	7.25	1.96436885069487	8.96436885069487	28	11.0833333333333	1.0843362970458	12.7024079863619	17	15.9166666666667	.587689982768109	17.345810060539	1
N20151G	1	6	7.33333333333333	.354815799935878	7.35481579993588	12	11.1666666666667	-.464870901207157	10.2701526851048	-1	 	 	 	1
N20152H	1	4	7.08333333333333	-.449960725443616	6.55003927455638	27	11.0833333333333	.987510847154989	12.5503920300333	19	16.0833333333333	.873744680818453	18.0008753190743	1
N20153J	0	6	7	.354815799935878	7.35481579993588	29	11.1666666666667	1.18116174693661	12.8544239426905	28	15.9166666666667	2.160990822045	20.948668982483	1
N20155L	1	8	7.16666666666667	1.15959232531537	8.15959232531537	20	11.25	.309732697919321	11.4862803357333	4	16	-1.27166555455913	13.0878858800596	1
N20156M	1	3	7	-.852348988133363	6.14765101186664	7	11.25	-.948998150661206	9.51007290346191	12	16.3333333333333	-.127446762357751	15.7081469142007	1
N20157N	1	8	7	1.15959232531537	8.15959232531537	4	11.1666666666667	-1.23947450033364	9.05402503447619	4	16.25	-1.27166555455913	13.0878858800596	1
N20158P	1	7	7.08333333333333	.757204062625625	7.75720406262563	34	11.8333333333333	1.66528899639066	13.6145037243333	25	16.0833333333333	1.73190877496948	19.9660710946801	1
N20160H	0	5	7.33333333333333	-.047572462753869	6.95242753724613	14	11.1666666666667	-.271220001425538	10.5741845977619	11	16	-.270474111382923	15.3806142849331	1
N20162K	1	8	7	1.15959232531537	8.15959232531537	10	11.1666666666667	-.658521800988777	9.96612077244762	7	15.9166666666667	-.842583507483611	14.0704837678625	1
N20163L	1	8	7.16666666666667	1.15959232531537	8.15959232531537	22	11.0833333333333	.50338359770094	11.7903122483905	7	16.25	-.842583507483611	14.0704837678625	1
N20164M	1	4	7.08333333333333	-.449960725443616	6.55003927455638	15	11.0833333333333	-.174394551534728	10.7262005540905	15	16	.301635284717765	16.6907448020037	1
N20165N	1	5	7.08333333333333	-.047572462753869	6.95242753724613	25	11.1666666666667	.79385994737337	12.2463601173762	10	16	-.413501460408095	15.0530816556655	1
N20166P	0	3	7	-.852348988133363	6.14765101186664	37	11.0833333333333	1.95576534606309	14.070551593319	-1	 	 	 	1
N20167Q	0	7	7.33333333333333	.757204062625625	7.75720406262563	28	11.0833333333333	1.0843362970458	12.7024079863619	16	16	.444662633742937	17.0182774312713	1
N20168R	0	8	7	1.15959232531537	8.15959232531537	13	11.0833333333333	-.368045451316348	10.4221686414333	15	16	.301635284717765	16.6907448020037	1
N20169S	1	6	7.08333333333333	.354815799935878	7.35481579993588	7	11.0833333333333	-.948998150661206	9.51007290346191	12	16	-.127446762357751	15.7081469142007	1
N20170K	1	8	7.16666666666667	1.15959232531537	8.15959232531537	4	11.1666666666667	-1.23947450033364	9.05402503447619	8	16	-.699556158458439	14.3980163971302	1
N20172M	0	0	7.08333333333333	-2.0595137762026	4.94048622379739	-1	 	 	 	1	16.0833333333333	-1.70074760163464	12.1052879922567	1
N20173N	1	9	7.08333333333333	1.56198058800512	8.56198058800512	15	11.0833333333333	-.174394551534728	10.7262005540905	6	16	-.985610856508783	13.7429511385949	1
N20176R	0	6	7.08333333333333	.354815799935878	7.35481579993588	16	11.1666666666667	-.0775691016439184	10.878216510419	16	15.9166666666667	.444662633742937	17.0182774312713	1
N20177S	0	9	7.08333333333333	1.56198058800512	8.56198058800512	31	11.1666666666667	1.37481264671823	13.1584558553476	19	16.0833333333333	.873744680818453	18.0008753190743	1
N20178T	1	4	7.16666666666667	-.449960725443616	6.55003927455638	13	11.1666666666667	-.368045451316348	10.4221686414333	10	16	-.413501460408095	15.0530816556655	1
N20179U	1	3	7.08333333333333	-.852348988133363	6.14765101186664	34	11.1666666666667	1.66528899639066	13.6145037243333	-1	 	 	 	1
N20181N	1	9	7.08333333333333	1.56198058800512	8.56198058800512	-1	 	 	 	13	16.1666666666667	.0155805866674209	16.0356795434684	1
N20182P	0	9	7	1.56198058800512	8.56198058800512	33	11.0833333333333	1.56846354649985	13.4624877680048	26	15.8333333333333	1.87493612399466	20.2936037239478	1
N20183Q	0	6	7.08333333333333	.354815799935878	7.35481579993588	18	11.25	.116081798137701	11.1822484230762	24	16.0833333333333	1.58888142594431	19.6385384654125	1
N20185S	1	4	7.16666666666667	-.449960725443616	6.55003927455638	-1	 	 	 	-1	 	 	 	1
N20186T	1	10	7.08333333333333	1.96436885069487	8.96436885069487	39	11.25	2.14941624584471	14.3745835059762	26	16.0833333333333	1.87493612399466	20.2936037239478	1
N20187U	0	6	7.25	.354815799935878	7.35481579993588	14	11.0833333333333	-.271220001425538	10.5741845977619	24	16.0833333333333	1.58888142594431	19.6385384654125	1
N20188V	0	6	7.08333333333333	.354815799935878	7.35481579993588	28	11.1666666666667	1.0843362970458	12.7024079863619	13	16	.0155805866674209	16.0356795434684	1
N20189W	1	4	7	-.449960725443616	6.55003927455638	25	11.1666666666667	.79385994737337	12.2463601173762	-1	 	 	 	1
N20190P	1	10	7	1.96436885069487	8.96436885069487	20	11.0833333333333	.309732697919321	11.4862803357333	10	16.3333333333333	-.413501460408095	15.0530816556655	1
N20192R	0	6	7	.354815799935878	7.35481579993588	30	11.1666666666667	1.27798719682742	13.006439899019	26	16	1.87493612399466	20.2936037239478	1
N20193S	0	5	7.08333333333333	-.047572462753869	6.95242753724613	17	11.1666666666667	.0192563482468914	11.0302324667476	20	16.1666666666667	1.01677202984362	18.3284079483419	1
N20194T	1	7	7	.757204062625625	7.75720406262563	30	11.1666666666667	1.27798719682742	13.006439899019	26	16	1.87493612399466	20.2936037239478	1
N20196V	0	6	7	.354815799935878	7.35481579993588	-1	 	 	 	-1	 	 	 	1
N20197W	1	9	7.16666666666667	1.56198058800512	8.56198058800512	25	11.1666666666667	.79385994737337	12.2463601173762	28	16.1666666666667	2.160990822045	20.948668982483	1
N20198X	1	7	7	.757204062625625	7.75720406262563	17	11.1666666666667	.0192563482468914	11.0302324667476	16	16	.444662633742937	17.0182774312713	1
N20199Y	0	8	7.16666666666667	1.15959232531537	8.15959232531537	-1	 	 	 	23	16.0833333333333	1.44585407691914	19.3110058361448	1
N20200Y	0	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	-1	 	 	 	1
N20201Z	0	5	7.08333333333333	-.047572462753869	6.95242753724613	6	11.1666666666667	-1.04582360055202	9.35805694713333	8	16	-.699556158458439	14.3980163971302	1
N20202A	0	8	7	1.15959232531537	8.15959232531537	25	11.0833333333333	.79385994737337	12.2463601173762	9	16	-.556528809433267	14.7255490263978	1
N20203B	0	5	7.16666666666667	-.047572462753869	6.95242753724613	15	11.1666666666667	-.174394551534728	10.7262005540905	3	16	-1.4146929035843	12.760353250792	1
N20204C	1	4	7	-.449960725443616	6.55003927455638	29	11.0833333333333	1.18116174693661	12.8544239426905	16	15.9166666666667	.444662633742937	17.0182774312713	1
N20205D	1	7	7	.757204062625625	7.75720406262563	15	11.1666666666667	-.174394551534728	10.7262005540905	26	16.0833333333333	1.87493612399466	20.2936037239478	1
N20206E	1	1	7.08333333333333	-1.65712551351286	5.34287448648714	5	11.0833333333333	-1.14264905044283	9.20604099080476	6	15.9166666666667	-.985610856508783	13.7429511385949	1
N20207F	1	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N20208G	0	7	7	.757204062625625	7.75720406262563	37	11.1666666666667	1.95576534606309	14.070551593319	19	16.0833333333333	.873744680818453	18.0008753190743	1
N20209H	1	2	7	-1.25473725082311	5.74526274917689	11	11.1666666666667	-.561696351097967	10.1181367287762	-1	 	 	 	1
N20210A	1	6	7.08333333333333	.354815799935878	7.35481579993588	17	11.1666666666667	.0192563482468914	11.0302324667476	7	16	-.842583507483611	14.0704837678625	1
N20211B	1	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	9	16	-.556528809433267	14.7255490263978	1
N20212C	1	4	7.08333333333333	-.449960725443616	6.55003927455638	13	11.25	-.368045451316348	10.4221686414333	12	16	-.127446762357751	15.7081469142007	1
N20214E	0	3	7	-.852348988133363	6.14765101186664	2	11.1666666666667	-1.43312540011526	8.74999312181905	3	16.0833333333333	-1.4146929035843	12.760353250792	1
N20215F	0	4	7.66666666666667	-.449960725443616	6.55003927455638	2	11.0833333333333	-1.43312540011526	8.74999312181905	-1	 	 	 	1
N20216G	0	4	7.16666666666667	-.449960725443616	6.55003927455638	6	11.0833333333333	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N20217H	1	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N20218J	1	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N20219K	0	6	7.08333333333333	.354815799935878	7.35481579993588	5	11.25	-1.14264905044283	9.20604099080476	11	16	-.270474111382923	15.3806142849331	1
N20220C	0	7	7.08333333333333	.757204062625625	7.75720406262563	10	11.1666666666667	-.658521800988777	9.96612077244762	-1	 	 	 	1
N20221D	0	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	-1	 	 	 	1
N20223F	1	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	20	15.9166666666667	1.01677202984362	18.3284079483419	1
N20224G	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	6	11.1666666666667	-1.04582360055202	9.35805694713333	8	15.8333333333333	-.699556158458439	14.3980163971302	1
N20226J	0	6	7	.354815799935878	7.35481579993588	29	11.0833333333333	1.18116174693661	12.8544239426905	-1	 	 	 	1
N20227K	0	5	7	-.047572462753869	6.95242753724613	8	11.0833333333333	-.852172700770396	9.66208885979048	14	16	.158607935692593	16.363212172736	1
N20229M	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	10	11.0833333333333	-.658521800988777	9.96612077244762	-1	 	 	 	1
N20231F	1	6	7	.354815799935878	7.35481579993588	11	11.1666666666667	-.561696351097967	10.1181367287762	8	16.1666666666667	-.699556158458439	14.3980163971302	1
N20232G	0	9	7.83333333333333	1.56198058800512	8.56198058800512	34	11.1666666666667	1.66528899639066	13.6145037243333	28	16.25	2.160990822045	20.948668982483	1
N20233H	0	5	7.08333333333333	-.047572462753869	6.95242753724613	20	11.0833333333333	.309732697919321	11.4862803357333	-1	16	 	 	1
N20234J	0	7	7	.757204062625625	7.75720406262563	24	11.1666666666667	.69703449748256	12.0943441610476	8	16	-.699556158458439	14.3980163971302	1
N20235K	1	5	7	-.047572462753869	6.95242753724613	15	11.1666666666667	-.174394551534728	10.7262005540905	12	15.8333333333333	-.127446762357751	15.7081469142007	1
N20236L	0	2	7.25	-1.25473725082311	5.74526274917689	2	11.0833333333333	-1.43312540011526	8.74999312181905	2	16	-1.55772025260947	12.4328206215243	1
N20237M	1	5	7	-.047572462753869	6.95242753724613	13	11.0833333333333	-.368045451316348	10.4221686414333	12	15.9166666666667	-.127446762357751	15.7081469142007	1
N20240G	0	8	7.33333333333333	1.15959232531537	8.15959232531537	-1	 	 	 	-1	 	 	 	1
N20241H	0	5	7	-.047572462753869	6.95242753724613	20	11.3333333333333	.309732697919321	11.4862803357333	6	16.3333333333333	-.985610856508783	13.7429511385949	1
N20243K	0	7	7.16666666666667	.757204062625625	7.75720406262563	27	11.1666666666667	.987510847154989	12.5503920300333	21	16	1.1597993788688	18.6559405776095	1
N20244L	1	4	7.08333333333333	-.449960725443616	6.55003927455638	8	11.1666666666667	-.852172700770396	9.66208885979048	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N20245M	0	9	7	1.56198058800512	8.56198058800512	-1	 	 	 	-1	 	 	 	1
N20246N	1	9	7.08333333333333	1.56198058800512	8.56198058800512	27	11.1666666666667	.987510847154989	12.5503920300333	-1	 	 	 	1
N20250J	1	6	7	.354815799935878	7.35481579993588	18	11.1666666666667	.116081798137701	11.1822484230762	8	16	-.699556158458439	14.3980163971302	1
N20251K	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	24	11.1666666666667	.69703449748256	12.0943441610476	-1	 	 	 	1
N20252L	1	7	7	.757204062625625	7.75720406262563	29	11.1666666666667	1.18116174693661	12.8544239426905	8	16	-.699556158458439	14.3980163971302	1
N20253M	1	2	7	-1.25473725082311	5.74526274917689	6	11.0833333333333	-1.04582360055202	9.35805694713333	0	15.9166666666667	-1.84377495065981	11.777755362989	1
N20254N	0	8	7.08333333333333	1.15959232531537	8.15959232531537	33	11.1666666666667	1.56846354649985	13.4624877680048	23	16.0833333333333	1.44585407691914	19.3110058361448	1
N20255P	0	8	7.5	1.15959232531537	8.15959232531537	13	11.5833333333333	-.368045451316348	10.4221686414333	16	16	.444662633742937	17.0182774312713	1
N20256Q	0	4	7.08333333333333	-.449960725443616	6.55003927455638	-1	 	 	 	20	16	1.01677202984362	18.3284079483419	1
N20257R	1	8	7.25	1.15959232531537	8.15959232531537	-1	 	 	 	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N20258S	0	6	7	.354815799935878	7.35481579993588	0	11.1666666666667	-1.62677629989687	8.44596120916191	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N20259T	1	6	7.16666666666667	.354815799935878	7.35481579993588	19	11.5833333333333	.212907248028511	11.3342643794048	-1	 	 	 	1
N20261M	0	1	7	-1.65712551351286	5.34287448648714	21	11.5	.40655814781013	11.6382962920619	8	16	-.699556158458439	14.3980163971302	1
N20263P	0	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N20264Q	0	9	7	1.56198058800512	8.56198058800512	13	11.0833333333333	-.368045451316348	10.4221686414333	9	16	-.556528809433267	14.7255490263978	1
N20265R	0	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N20266S	1	3	7.08333333333333	-.852348988133363	6.14765101186664	8	11.1666666666667	-.852172700770396	9.66208885979048	4	16	-1.27166555455913	13.0878858800596	1
N20267T	1	7	7	.757204062625625	7.75720406262563	12	11.3333333333333	-.464870901207157	10.2701526851048	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N20268U	0	6	7.25	.354815799935878	7.35481579993588	14	11.25	-.271220001425538	10.5741845977619	9	16	-.556528809433267	14.7255490263978	1
N20269V	1	9	7	1.56198058800512	8.56198058800512	-1	 	 	 	-1	 	 	 	1
N20270N	1	6	7.08333333333333	.354815799935878	7.35481579993588	20	11.1666666666667	.309732697919321	11.4862803357333	9	16	-.556528809433267	14.7255490263978	1
N20271P	0	2	7	-1.25473725082311	5.74526274917689	5	11.1666666666667	-1.14264905044283	9.20604099080476	-1	 	 	 	1
N20272Q	0	1	7.16666666666667	-1.65712551351286	5.34287448648714	-1	 	 	 	-1	 	 	 	1
N20273R	0	3	7.16666666666667	-.852348988133363	6.14765101186664	7	11.25	-.948998150661206	9.51007290346191	9	16	-.556528809433267	14.7255490263978	1
N20274S	1	6	7.16666666666667	.354815799935878	7.35481579993588	23	11.0833333333333	.60020904759175	11.942328204719	20	16	1.01677202984362	18.3284079483419	1
N20275T	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	0	11.1666666666667	-1.62677629989687	8.44596120916191	-1	 	 	 	1
N20276U	1	5	7.16666666666667	-.047572462753869	6.95242753724613	27	11.0833333333333	.987510847154989	12.5503920300333	14	16	.158607935692593	16.363212172736	1
N20277V	0	6	7.08333333333333	.354815799935878	7.35481579993588	7	11.25	-.948998150661206	9.51007290346191	8	16.1666666666667	-.699556158458439	14.3980163971302	1
N20278W	0	4	7	-.449960725443616	6.55003927455638	31	11.0833333333333	1.37481264671823	13.1584558553476	7	16.3333333333333	-.842583507483611	14.0704837678625	1
N20279X	1	0	7.16666666666667	-2.0595137762026	4.94048622379739	2	11.0833333333333	-1.43312540011526	8.74999312181905	-1	 	 	 	1
N20281R	0	1	7	-1.65712551351286	5.34287448648714	4	11.1666666666667	-1.23947450033364	9.05402503447619	1	16	-1.70074760163464	12.1052879922567	1
N20282S	1	5	7	-.047572462753869	6.95242753724613	31	11.1666666666667	1.37481264671823	13.1584558553476	12	16.0833333333333	-.127446762357751	15.7081469142007	1
N20283T	1	5	7.16666666666667	-.047572462753869	6.95242753724613	20	11.25	.309732697919321	11.4862803357333	15	16	.301635284717765	16.6907448020037	1
N20285V	0	4	7	-.449960725443616	6.55003927455638	37	11.1666666666667	1.95576534606309	14.070551593319	25	16	1.73190877496948	19.9660710946801	1
N20286W	0	9	7.08333333333333	1.56198058800512	8.56198058800512	33	11.0833333333333	1.56846354649985	13.4624877680048	24	16.0833333333333	1.58888142594431	19.6385384654125	1
N20287X	0	5	7.08333333333333	-.047572462753869	6.95242753724613	17	11.1666666666667	.0192563482468914	11.0302324667476	13	16.25	.0155805866674209	16.0356795434684	1
N20288Y	1	7	7.08333333333333	.757204062625625	7.75720406262563	20	11.1666666666667	.309732697919321	11.4862803357333	-1	 	 	 	1
N20290S	0	3	7	-.852348988133363	6.14765101186664	9	11.1666666666667	-.755347250879587	9.81410481611905	-1	 	 	 	1
N20291T	0	9	7.08333333333333	1.56198058800512	8.56198058800512	38	11.1666666666667	2.0525907959539	14.2225675496476	28	16.3333333333333	2.160990822045	20.948668982483	1
N20292U	0	8	7	1.15959232531537	8.15959232531537	10	11.1666666666667	-.658521800988777	9.96612077244762	-1	 	 	 	1
N20294W	1	7	7.08333333333333	.757204062625625	7.75720406262563	21	11.6666666666667	.40655814781013	11.6382962920619	12	15.9166666666667	-.127446762357751	15.7081469142007	1
N20295X	0	5	7.08333333333333	-.047572462753869	6.95242753724613	14	11.5833333333333	-.271220001425538	10.5741845977619	13	16.1666666666667	.0155805866674209	16.0356795434684	1
N20296Y	1	2	7.16666666666667	-1.25473725082311	5.74526274917689	5	11.25	-1.14264905044283	9.20604099080476	3	16	-1.4146929035843	12.760353250792	1
N20297Z	0	4	7	-.449960725443616	6.55003927455638	9	11.1666666666667	-.755347250879587	9.81410481611905	-1	 	 	 	1
N20298A	0	7	7.08333333333333	.757204062625625	7.75720406262563	28	11.1666666666667	1.0843362970458	12.7024079863619	14	16	.158607935692593	16.363212172736	1
N20299B	0	2	7.33333333333333	-1.25473725082311	5.74526274917689	10	11.1666666666667	-.658521800988777	9.96612077244762	13	16	.0155805866674209	16.0356795434684	1
N20301C	0	5	7	-.047572462753869	6.95242753724613	26	11.0833333333333	.890685397264179	12.3983760737048	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N20302D	1	5	7.08333333333333	-.047572462753869	6.95242753724613	34	11.3333333333333	1.66528899639066	13.6145037243333	26	15.9166666666667	1.87493612399466	20.2936037239478	1
N20303E	1	4	7.08333333333333	-.449960725443616	6.55003927455638	8	11.1666666666667	-.852172700770396	9.66208885979048	10	16	-.413501460408095	15.0530816556655	1
N20304F	1	6	7.08333333333333	.354815799935878	7.35481579993588	14	11.0833333333333	-.271220001425538	10.5741845977619	12	16	-.127446762357751	15.7081469142007	1
N20305G	1	8	7	1.15959232531537	8.15959232531537	-1	 	 	 	5	16.0833333333333	-1.12863820553395	13.4154185093272	1
N20306H	0	9	7.33333333333333	1.56198058800512	8.56198058800512	11	11.1666666666667	-.561696351097967	10.1181367287762	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N20307J	0	9	7.16666666666667	1.56198058800512	8.56198058800512	-1	 	 	 	26	16	1.87493612399466	20.2936037239478	1
N20308K	0	9	7.33333333333333	1.56198058800512	8.56198058800512	34	11.0833333333333	1.66528899639066	13.6145037243333	27	16	2.01796347301983	20.6211363532154	1
N20309L	0	7	7	.757204062625625	7.75720406262563	13	11.1666666666667	-.368045451316348	10.4221686414333	19	16	.873744680818453	18.0008753190743	1
N20310D	1	2	7	-1.25473725082311	5.74526274917689	6	11.0833333333333	-1.04582360055202	9.35805694713333	8	15.9166666666667	-.699556158458439	14.3980163971302	1
N20311E	1	3	7.08333333333333	-.852348988133363	6.14765101186664	14	11.25	-.271220001425538	10.5741845977619	14	15.9166666666667	.158607935692593	16.363212172736	1
N20312F	0	7	7.58333333333333	.757204062625625	7.75720406262563	18	11.1666666666667	.116081798137701	11.1822484230762	11	16	-.270474111382923	15.3806142849331	1
N20313G	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	11	11.25	-.561696351097967	10.1181367287762	7	15.9166666666667	-.842583507483611	14.0704837678625	1
N20314H	0	9	7.08333333333333	1.56198058800512	8.56198058800512	-1	 	 	 	-1	 	 	 	1
N20315J	0	7	7	.757204062625625	7.75720406262563	28	11.5	1.0843362970458	12.7024079863619	21	16	1.1597993788688	18.6559405776095	1
N20316K	1	5	7.16666666666667	-.047572462753869	6.95242753724613	37	11.25	1.95576534606309	14.070551593319	24	16.3333333333333	1.58888142594431	19.6385384654125	1
N20317L	1	7	7	.757204062625625	7.75720406262563	13	11.1666666666667	-.368045451316348	10.4221686414333	6	16.1666666666667	-.985610856508783	13.7429511385949	1
N20318M	1	4	7.16666666666667	-.449960725443616	6.55003927455638	-1	 	 	 	-1	 	 	 	1
N20319N	1	3	7.16666666666667	-.852348988133363	6.14765101186664	17	11.1666666666667	.0192563482468914	11.0302324667476	12	16	-.127446762357751	15.7081469142007	1
N20320F	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	28	11.3333333333333	1.0843362970458	12.7024079863619	-1	 	 	 	1
N20322H	1	4	7	-.449960725443616	6.55003927455638	8	11.0833333333333	-.852172700770396	9.66208885979048	9	16	-.556528809433267	14.7255490263978	1
N20323J	0	3	7.16666666666667	-.852348988133363	6.14765101186664	8	11.9166666666667	-.852172700770396	9.66208885979048	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N20325L	0	2	7	-1.25473725082311	5.74526274917689	1	11.1666666666667	-1.52995085000606	8.59797716549048	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N20326M	1	6	7	.354815799935878	7.35481579993588	9	11.0833333333333	-.755347250879587	9.81410481611905	6	16.1666666666667	-.985610856508783	13.7429511385949	1
N20327N	1	2	7.33333333333333	-1.25473725082311	5.74526274917689	8	11.1666666666667	-.852172700770396	9.66208885979048	-1	 	 	 	1
N20328P	1	7	7.08333333333333	.757204062625625	7.75720406262563	24	11.5833333333333	.69703449748256	12.0943441610476	16	16.0833333333333	.444662633742937	17.0182774312713	1
N20329Q	0	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N20330H	1	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	7	16	-.842583507483611	14.0704837678625	1
N20332K	1	10	7.33333333333333	1.96436885069487	8.96436885069487	27	11.1666666666667	.987510847154989	12.5503920300333	22	16.0833333333333	1.30282672789397	18.9834732068772	1
N20333L	1	5	7.16666666666667	-.047572462753869	6.95242753724613	17	11.3333333333333	.0192563482468914	11.0302324667476	7	16.25	-.842583507483611	14.0704837678625	1
N20334M	0	6	7.08333333333333	.354815799935878	7.35481579993588	22	11.25	.50338359770094	11.7903122483905	25	16.0833333333333	1.73190877496948	19.9660710946801	1
N20335N	0	5	7	-.047572462753869	6.95242753724613	28	11.0833333333333	1.0843362970458	12.7024079863619	18	16	.730717331793281	17.6733426898066	1
N20336P	1	4	7.08333333333333	-.449960725443616	6.55003927455638	3	11.0833333333333	-1.33629995022445	8.90200907814762	14	16	.158607935692593	16.363212172736	1
N20337Q	0	3	7.16666666666667	-.852348988133363	6.14765101186664	13	11.3333333333333	-.368045451316348	10.4221686414333	18	16	.730717331793281	17.6733426898066	1
N20338R	1	8	7.08333333333333	1.15959232531537	8.15959232531537	22	11.6666666666667	.50338359770094	11.7903122483905	20	16	1.01677202984362	18.3284079483419	1
N20339S	0	5	7.16666666666667	-.047572462753869	6.95242753724613	-1	 	 	 	8	16.0833333333333	-.699556158458439	14.3980163971302	1
N20340K	0	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	2	16.25	-1.55772025260947	12.4328206215243	1
N20341L	1	3	7	-.852348988133363	6.14765101186664	4	11.25	-1.23947450033364	9.05402503447619	1	16.1666666666667	-1.70074760163464	12.1052879922567	1
N20342M	0	2	7	-1.25473725082311	5.74526274917689	8	11.1666666666667	-.852172700770396	9.66208885979048	10	15.9166666666667	-.413501460408095	15.0530816556655	1
N20343N	1	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	7	15.9166666666667	-.842583507483611	14.0704837678625	1
