bcsid	bsex	b5read	b5age	zb5read	b5readage	b10read	b10age	zb10read	b10readage	b16read	b16age	zb16read	b16readage
B20143G	1	22	5.01369863013699	-1.15591242990844	3.84408757009156	17	10.0547945205479	-1.87797166047547	7.05158449305352	 	 	 	 
B20145J	1	60	5.07945205479452	 	 	 	 	 	 	59	16.6931506849315	1.27866627782056	18.9281457762091
B20147L	0	29	5.06027397260274	-.416377058085294	4.58362294191471	27	10.1342465753425	-1.07974347028233	8.30480275165674	 	 	 	 
B20148M	1	60	5.19452054794521	 	 	61	10.1013698630137	1.63423237637433	12.5657448309077	51	16.1972602739726	.644655737986744	17.4762616399896
B20149N	0	31	5.03287671232877	-.205081237564396	4.7949187624356	 	 	 	 	 	 	 	 
B20150F	1	39	5.13972602739726	.640102044519196	5.6401020445192	 	 	 	 	51	16.8767123287671	.644655737986744	17.4762616399896
B20151G	0	26	5.02191780821918	-.733320788866641	4.26667921113336	20	10.1232876712329	-1.63850320341753	7.42754997063449	 	 	 	 
B20152H	1	45	5.07123287671233	1.27398950608189	6.27398950608189	45	10.0684931506849	.357067272065314	10.5605956171425	41	 	-.147857436805522	15.6614064697154
B20153J	0	41	5.03013698630137	.851397865040094	5.85139786504009	50	10.0904109589041	.756181367161882	11.1872047464442	 	 	 	 
B20156M	0	60	5.02465753424658	 	 	24	10.0849315068493	-1.31921192734027	7.92883727407578	30	16.1068493150685	-1.01962192907701	13.6650657824136
B20157N	0	24	5.06027397260274	-.944616609387539	4.05538339061246	24	9.97808219178082	-1.31921192734027	7.92883727407578	 	 	 	 
B20158P	0	44	5.12328767123288	1.16834159582144	6.16834159582144	37	10.1205479452055	-.281515280089195	9.55802101025997	 	 	 	 
B20162K	0	41	5.04383561643836	.851397865040094	5.85139786504009	59	10.0657534246575	1.4745867383357	12.3151011791871	 	16.613698630137	 	 
B20163L	0	45	5.01095890410959	1.27398950608189	6.27398950608189	55	10.0602739726027	1.15529546225845	11.8138138757458	 	 	 	 
B20164M	1	-3	5.06027397260274	 	 	27	10.613698630137	-1.07974347028233	8.30480275165674	33	16.2739726027397	-.781867976639334	14.2095223334959
B20165N	0	41	5.14520547945205	.851397865040094	5.85139786504009	55	10.0958904109589	1.15529546225845	11.8138138757458	 	16.2027397260274	 	 
B20169S	1	40	5.09041095890411	.745749954779645	5.74574995477964	 	 	 	 	 	 	 	 
B20170K	0	45	5.02739726027397	1.27398950608189	6.27398950608189	41	9.98356164383562	.0377759959880598	10.0593083137013	 	 	 	 
B20171L	0	32	5.12054794520548	-.0994333273039472	4.90056667269605	26	9.96986301369863	-1.15956628930164	8.17948092579642	 	 	 	 
B20172M	1	60	4.95068493150685	 	 	50	10.1205479452055	.756181367161882	11.1872047464442	 	 	 	 
B20173N	1	31	5.61917808219178	-.205081237564396	4.7949187624356	37	10.2794520547945	-.281515280089195	9.55802101025997	 	 	 	 
B20174P	1	60	5.02465753424658	 	 	35	9.97534246575342	-.441160918127822	9.30737735853932	 	 	 	 
B20175Q	1	40	5.04657534246575	.745749954779645	5.74574995477964	36	10.1123287671233	-.361338099108508	9.43269918439964	33	 	-.781867976639334	14.2095223334959
B20177S	0	35	5.1013698630137	.2175104034774	5.2175104034774	35	10.1178082191781	-.441160918127822	9.30737735853932	 	 	 	 
B20180M	1	29	5.04931506849315	-.416377058085294	4.58362294191471	47	10.1150684931507	.516712910103941	10.8112392688632	47	16.1150684931507	.327650468069837	16.7503195718799
B20181N	1	37	5.06575342465753	.428806223998298	5.4288062239983	34	9.94520547945205	-.520983737147135	9.182055532679	 	16.1945205479452	 	 
B20184R	1	33	5.01369863013699	.00621458295650186	5.0062145829565	 	 	 	 	 	 	 	 
B20186T	0	41	5.08219178082192	.851397865040094	5.85139786504009	 	 	 	 	40	16.2794520547945	-.227108754284748	15.4799209526879
B20188V	1	38	5.06575342465753	.534454134258747	5.53445413425875	 	 	 	 	2	 	-3.23865881849536	8.58347130564563
B20191Q	1	37	5.75616438356164	.428806223998298	5.4288062239983	40	9.98630136986301	-.0420468230312538	9.93398648784093	 	 	 	 
B20192R	1	41	5.02191780821918	.851397865040094	5.85139786504009	52	10.1342465753425	.915827005200509	11.4378483981648	 	 	 	 
B20193S	0	33	5.06849315068493	.00621458295650186	5.0062145829565	28	10.1315068493151	-.999920651263017	8.43012457751706	33	16.2	-.781867976639334	14.2095223334959
B20194T	0	-2	5.06575342465753	 	 	49	10.1123287671233	.676358548142568	11.0618829205838	 	 	 	 
B20196V	1	60	5.01095890410959	 	 	56	9.95342465753425	1.23511828127776	11.9391357016061	 	16.1150684931507	 	 
B20198X	0	60	5.06575342465753	 	 	17	 	-1.87797166047547	7.05158449305352	 	 	 	 
B20199Y	1	31	5.02465753424658	-.205081237564396	4.7949187624356	20	11.0027397260274	-1.63850320341753	7.42754997063449	 	 	 	 
B20200Y	0	41	5.02465753424658	.851397865040094	5.85139786504009	38	10.172602739726	-.201692461069881	9.68334283612029	43	16.6082191780822	.0106451981529313	16.0243775037702
B20201Z	0	60	5.03013698630137	 	 	 	 	 	 	56	 	1.04091232538288	18.3836892251268
B20204C	1	41	5.05205479452055	.851397865040094	5.85139786504009	 	 	 	 	 	 	 	 
B20205D	1	32	5.07123287671233	-.0994333273039472	4.90056667269605	49	10.0493150684932	.676358548142568	11.0618829205838	 	 	 	 
B20206E	0	20	5.02739726027397	-1.36720825042934	3.63279174957066	17	10.2547945205479	-1.87797166047547	7.05158449305352	21	16.1068493150685	-1.73288378639005	12.0316961291668
B20210A	0	46	5.15342465753425	1.37963741634234	6.37963741634234	37	10.0383561643836	-.281515280089195	9.55802101025997	 	 	 	 
B20211B	0	60	5.05205479452055	 	 	 	 	 	 	 	 	 	 
B20212C	0	42	5.03287671232877	.957045775300543	5.95704577530054	 	 	 	 	 	 	 	 
B20213D	1	-2	5.01095890410959	 	 	43	9.97260273972603	.197421634026687	10.3099519654219	 	 	 	 
B20214E	0	60	5.02739726027397	 	 	 	10.1041095890411	 	 	46	17.0328767123288	.248399150590611	16.5688340548525
B20215F	0	34	5.00821917808219	.111862493216951	5.11186249321695	46	9.94520547945205	.436890091084628	10.6859174430029	 	 	 	 
B20216G	1	19	5.04109589041096	-1.47285616068978	3.52714383931022	23	10.0630136986301	-1.39903474635958	7.80351544821545	 	 	 	 
B20218J	1	24	5.12328767123288	-.944616609387539	4.05538339061246	26	 	-1.15956628930164	8.17948092579642	25	 	-1.41587851647315	12.7576381972765
B20220C	1	31	5.06301369863014	-.205081237564396	4.7949187624356	51	10.0684931506849	.836004186181195	11.3125265723045	 	 	 	 
B20221D	0	40	5.07123287671233	.745749954779645	5.74574995477964	58	10.7780821917808	1.39476391931639	12.1897793533267	 	 	 	 
B20222E	0	45	5.06575342465753	1.27398950608189	6.27398950608189	33	10.1315068493151	-.600806556166449	9.05673370681868	 	 	 	 
B20225H	1	44	5.08493150684932	1.16834159582144	6.16834159582144	36	10.5917808219178	-.361338099108508	9.43269918439964	 	 	 	 
B20226J	0	32	5.04383561643836	-.0994333273039472	4.90056667269605	28	10.1068493150685	-.999920651263017	8.43012457751706	 	 	 	 
B20228L	0	34	5.16164383561644	.111862493216951	5.11186249321695	 	 	 	 	 	 	 	 
B20229M	0	60	5.08219178082192	 	 	 	 	 	 	 	16.7753424657534	 	 
B20231F	1	60	5.02465753424658	 	 	51	10.0904109589041	.836004186181195	11.3125265723045	 	 	 	 
B20232G	0	37	5.01369863013699	.428806223998298	5.4288062239983	54	10.1095890410959	1.07547264323914	11.6884920498854	46	16.1095890410959	.248399150590611	16.5688340548525
B20234J	1	5	5.06575342465753	-2.95192690433607	2.04807309566393	 	 	 	 	 	17.1972602739726	 	 
B20236L	1	60	5.02465753424658	 	 	 	 	 	 	 	 	 	 
B20237M	1	23	5.1013698630137	-1.05026451964799	3.94973548035201	 	 	 	 	 	 	 	 
B20238N	1	34	5.1013698630137	.111862493216951	5.11186249321695	37	9.97260273972603	-.281515280089195	9.55802101025997	44	16.2027397260274	.0898965156321579	16.2058630207976
B20239P	1	60	5.22191780821918	 	 	 	 	 	 	 	 	 	 
B20240G	0	24	5.06575342465753	-.944616609387539	4.05538339061246	19	10.1095890410959	-1.71832602243684	7.30222814477416	23	16.1150684931507	-1.5743811514316	12.3946671632216
B20241H	0	31	5.04383561643836	-.205081237564396	4.7949187624356	39	 	-.121869642050567	9.80866466198061	 	 	 	 
B20242J	0	30	5.08493150684932	-.310729147824845	4.68927085217515	18	9.99178082191781	-1.79814884145615	7.17690631891384	 	 	 	 
B20243K	1	60	5.04383561643836	 	 	63	10.0547945205479	1.79387801441296	12.8163884826283	57	16.1041095890411	1.1201636428621	18.5651747421542
B20244L	1	40	5.04657534246575	.745749954779645	5.74574995477964	32	10.2356164383562	-.680629375185762	8.93141188095835	26	16.1945205479452	-1.33662719899392	12.9391237143039
B20246N	1	35	5.11506849315068	.2175104034774	5.2175104034774	35	10.0958904109589	-.441160918127822	9.30737735853932	31	16.1178082191781	-.940370611597787	13.8465512994411
B20247P	1	29	4.96986301369863	-.416377058085294	4.58362294191471	47	9.94520547945205	.516712910103941	10.8112392688632	38	16.1095890410959	-.385611389243201	15.1169499186331
B20248Q	1	60	5.03013698630137	 	 	63	10.1315068493151	1.79387801441296	12.8163884826283	57	16.2054794520548	1.1201636428621	18.5651747421542
B20250J	0	41	5.03287671232877	.851397865040094	5.85139786504009	42	11.2027397260274	.117598815007373	10.1846301395616	 	 	 	 
B20251K	0	60	5.02465753424658	 	 	 	 	 	 	49	16.8767123287671	.486153103028291	17.1132906059348
B20252L	0	40	5.02739726027397	.745749954779645	5.74574995477964	56	10.1068493150685	1.23511828127776	11.9391357016061	 	 	 	 
B20253M	1	36	5.1041095890411	.323158313737849	5.32315831373785	 	 	 	 	 	 	 	 
B20254N	1	31	4.96438356164384	-.205081237564396	4.7949187624356	51	11.1890410958904	.836004186181195	11.3125265723045	33	16.7068493150685	-.781867976639334	14.2095223334959
B20255P	1	35	5.13972602739726	.2175104034774	5.2175104034774	23	10.2821917808219	-1.39903474635958	7.80351544821545	24	 	-1.49512983395237	12.5761526802491
B20256Q	1	19	5.04931506849315	-1.47285616068978	3.52714383931022	32	10.0630136986301	-.680629375185762	8.93141188095835	37	17.027397260274	-.464862706722428	14.9354644016056
B20258S	1	60	5.02465753424658	 	 	52	10.2794520547945	.915827005200509	11.4378483981648	53	16.1178082191781	.803158372945197	17.8392326740445
B20260L	0	23	5.12328767123288	-1.05026451964799	3.94973548035201	18	10.1205479452055	-1.79814884145615	7.17690631891384	 	 	 	 
B20261M	1	43	5.00821917808219	1.06269368556099	6.06269368556099	25	 	-1.23938910832096	8.0541590999361	25	 	-1.41587851647315	12.7576381972765
B20262N	1	-2	5.07123287671233	 	 	 	 	 	 	 	 	 	 
B20264Q	0	60	5.02739726027397	 	 	41	10.1287671232877	.0377759959880598	10.0593083137013	 	 	 	 
B20265R	0	-2	5.03287671232877	 	 	22	10.1232876712329	-1.4788575653789	7.67819362235513	 	 	 	 
B20266S	1	22	5.10684931506849	-1.15591242990844	3.84408757009156	30	9.97808219178082	-.840275013224389	8.68076822923771	54	 	.882409690424423	18.0207181910719
B20268U	1	35	4.94794520547945	.2175104034774	5.2175104034774	46	10.2027397260274	.436890091084628	10.6859174430029	 	 	 	 
B20270N	0	42	4.96712328767123	.957045775300543	5.95704577530054	49	10.2739726027397	.676358548142568	11.0618829205838	 	 	 	 
B20271P	0	60	5.08219178082192	 	 	59	10.0575342465753	1.4745867383357	12.3151011791871	51	 	.644655737986744	17.4762616399896
B20273R	0	27	5.06575342465753	-.627672878606192	4.37232712139381	22	10.0547945205479	-1.4788575653789	7.67819362235513	 	 	 	 
B20276U	0	38	5.07123287671233	.534454134258747	5.53445413425875	39	 	-.121869642050567	9.80866466198061	 	 	 	 
B20277V	0	40	5.14794520547945	.745749954779645	5.74574995477964	 	10.1041095890411	 	 	 	 	 	 
B20278W	0	60	5.04657534246575	 	 	46	10.0493150684932	.436890091084628	10.6859174430029	 	 	 	 
B20280Q	1	39	5.04109589041096	.640102044519196	5.6401020445192	 	 	 	 	 	 	 	 
B20284U	1	36	5.04657534246575	.323158313737849	5.32315831373785	34	10.227397260274	-.520983737147135	9.182055532679	 	 	 	 
B20286W	0	42	4.95068493150685	.957045775300543	5.95704577530054	32	10.041095890411	-.680629375185762	8.93141188095835	34	 	-.702616659160108	14.3910078505234
B20288Y	0	31	5.03561643835616	-.205081237564396	4.7949187624356	18	9.98356164383562	-1.79814884145615	7.17690631891384	26	16.1095890410959	-1.33662719899392	12.9391237143039
B20289Z	0	42	5.46575342465753	.957045775300543	5.95704577530054	 	 	 	 	 	 	 	 
B20290S	0	37	5.00821917808219	.428806223998298	5.4288062239983	46	10.0849315068493	.436890091084628	10.6859174430029	41	 	-.147857436805522	15.6614064697154
B20294W	0	27	5.07945205479452	-.627672878606192	4.37232712139381	37	10.1205479452055	-.281515280089195	9.55802101025997	42	 	-.0686061193262952	15.8428919867428
B20295X	1	31	5.44931506849315	-.205081237564396	4.7949187624356	29	10.186301369863	-.920097832243703	8.55544640337739	 	 	 	 
B20296Y	1	33	5.07671232876712	.00621458295650186	5.0062145829565	41	9.94794520547945	.0377759959880598	10.0593083137013	37	16.2767123287671	-.464862706722428	14.9354644016056
B20297Z	0	30	5.12054794520548	-.310729147824845	4.68927085217515	30	10.0301369863014	-.840275013224389	8.68076822923771	 	 	 	 
B20298A	1	19	5.06027397260274	-1.47285616068978	3.52714383931022	53	10.0876712328767	.995649824219823	11.5631702240251	 	16.4493150684931	 	 
B20300B	0	60	5.02191780821918	 	 	 	 	 	 	 	 	 	 
B20301C	0	-2	5.1013698630137	 	 	61	10.1753424657534	1.63423237637433	12.5657448309077	58	16.1917808219178	1.19941496034133	18.7466602591816
B20302D	0	37	5.31780821917808	.428806223998298	5.4288062239983	 	 	 	 	 	 	 	 
B20303E	1	47	5.06849315068493	1.48528532660279	6.48528532660279	31	9.96712328767123	-.760452194205076	8.80609005509803	42	16.1068493150685	-.0686061193262952	15.8428919867428
B20304F	0	33	5.02739726027397	.00621458295650186	5.0062145829565	19	10.1287671232877	-1.71832602243684	7.30222814477416	 	 	 	 
B20305G	1	-2	5.07671232876712	 	 	 	 	 	 	 	 	 	 
B20308K	1	46	5.08493150684932	1.37963741634234	6.37963741634234	47	10.0575342465753	.516712910103941	10.8112392688632	40	16.2027397260274	-.227108754284748	15.4799209526879
B20312F	0	30	5.04657534246575	-.310729147824845	4.68927085217515	24	10.1068493150685	-1.31921192734027	7.92883727407578	 	 	 	 
B20313G	0	60	5.04657534246575	 	 	14	10.2465753424658	-2.11744011753341	6.67561901547255	 	16.2054794520548	 	 
B20315J	1	36	5.05753424657534	.323158313737849	5.32315831373785	49	 	.676358548142568	11.0618829205838	37	17.1041095890411	-.464862706722428	14.9354644016056
B20316K	1	-2	5.06301369863014	 	 	30	10.1945205479452	-.840275013224389	8.68076822923771	33	16.2054794520548	-.781867976639334	14.2095223334959
B20317L	1	25	5.01917808219178	-.83896869912709	4.16103130087291	49	10.558904109589	.676358548142568	11.0618829205838	48	 	.406901785549064	16.9318050889074
B20318M	0	29	5.06575342465753	-.416377058085294	4.58362294191471	52	10.1315068493151	.915827005200509	11.4378483981648	 	 	 	 
B20319N	1	27	5.03287671232877	-.627672878606192	4.37232712139381	36	9.96986301369863	-.361338099108508	9.43269918439964	27	16.1095890410959	-1.25737588151469	13.1206092313314
B20320F	0	35	5.01369863013699	.2175104034774	5.2175104034774	39	 	-.121869642050567	9.80866466198061	35	 	-.623365341680881	14.5724933675508
B20321G	1	60	5.03287671232877	 	 	52	9.97534246575342	.915827005200509	11.4378483981648	45	16.4493150684931	.169147833111384	16.3873485378251
B20322H	0	37	5.57534246575342	.428806223998298	5.4288062239983	38	10.0438356164384	-.201692461069881	9.68334283612029	12	 	-2.44614564370309	10.3983264759199
B20323J	0	40	5.01369863013699	.745749954779645	5.74574995477964	48	10.1698630136986	.596535729123255	10.9365610947235	 	 	 	 
B20324K	0	19	5.07123287671233	-1.47285616068978	3.52714383931022	36	 	-.361338099108508	9.43269918439964	32	16.2027397260274	-.861119294118561	14.0280368164685
B20325L	0	60	4.94794520547945	 	 	51	9.96712328767123	.836004186181195	11.3125265723045	61	16.8657534246575	1.43716891277901	19.2911168102639
B20326M	0	38	5.34520547945205	.534454134258747	5.53445413425875	26	10.0931506849315	-1.15956628930164	8.17948092579642	22	16.0328767123288	-1.65363246891083	12.2131816461942
B20328P	0	38	5.09041095890411	.534454134258747	5.53445413425875	51	10.4876712328767	.836004186181195	11.3125265723045	51	16.2794520547945	.644655737986744	17.4762616399896
B20330H	1	38	5.06575342465753	.534454134258747	5.53445413425875	53	10.0876712328767	.995649824219823	11.5631702240251	 	 	 	 
B20331J	0	43	5.15616438356164	1.06269368556099	6.06269368556099	29	10.0630136986301	-.920097832243703	8.55544640337739	 	 	 	 
B20333L	1	34	5.12602739726027	.111862493216951	5.11186249321695	36	 	-.361338099108508	9.43269918439964	60	 	1.35791759529978	19.1096312932365
B20334M	1	26	5.09041095890411	-.733320788866641	4.26667921113336	 	 	 	 	 	 	 	 
B20335N	0	43	5.04931506849315	1.06269368556099	6.06269368556099	22	10.1287671232877	-1.4788575653789	7.67819362235513	 	 	 	 
B20336P	0	-2	5.04109589041096	 	 	1	9.96986301369863	-3.15513676478448	5.04643527928836	11	16.1123287671233	-2.52539696118232	10.2168409588925
B20337Q	1	60	5.03287671232877	 	 	59	9.98630136986301	1.4745867383357	12.3151011791871	39	 	-.306360071763975	15.2984354356605
B20338R	0	13	5.04931506849315	-2.10674362225248	2.89325637774752	25	10.0575342465753	-1.23938910832096	8.0541590999361	 	 	 	 
B20339S	0	30	5.1041095890411	-.310729147824845	4.68927085217515	36	10.0575342465753	-.361338099108508	9.43269918439964	 	 	 	 
B20340K	0	46	5.04383561643836	1.37963741634234	6.37963741634234	 	 	 	 	53	16.2794520547945	.803158372945197	17.8392326740445
B20341L	1	-2	5.21369863013699	 	 	51	10.2630136986301	.836004186181195	11.3125265723045	 	 	 	 
B20343N	1	46	5.03013698630137	1.37963741634234	6.37963741634234	55	10.0465753424658	1.15529546225845	11.8138138757458	46	 	.248399150590611	16.5688340548525
B20344P	0	30	5.04657534246575	-.310729147824845	4.68927085217515	 	 	 	 	 	 	 	 
B20346R	1	35	5.07671232876712	.2175104034774	5.2175104034774	37	10.0630136986301	-.281515280089195	9.55802101025997	 	 	 	 
B20347S	1	9	5.04657534246575	-2.52933526329427	2.47066473670573	39	 	-.121869642050567	9.80866466198061	 	 	 	 
B20350M	0	11	5.00821917808219	-2.31803944277338	2.68196055722662	32	10.0767123287671	-.680629375185762	8.93141188095835	 	 	 	 
B20351N	0	22	5.12054794520548	-1.15591242990844	3.84408757009156	 	10.2082191780822	 	 	 	 	 	 
B20353Q	1	27	5.04383561643836	-.627672878606192	4.37232712139381	11	10.0602739726027	-2.35690857459135	6.29965353789158	 	 	 	 
B20354R	1	-2	5.10684931506849	 	 	 	 	 	 	 	16.8684931506849	 	 
B20355S	0	60	5.08219178082192	 	 	56	10.9835616438356	1.23511828127776	11.9391357016061	 	 	 	 
B20356T	0	48	5.04109589041096	1.59093323686324	6.59093323686324	55	10.0849315068493	1.15529546225845	11.8138138757458	 	 	 	 
B20360P	0	15	5.00821917808219	-1.89544780173158	3.10455219826842	14	10.2821917808219	-2.11744011753341	6.67561901547255	 	 	 	 
B20362R	0	60	5.01095890410959	 	 	26	9.95342465753425	-1.15956628930164	8.17948092579642	 	 	 	 
B20364T	0	34	5.03287671232877	.111862493216951	5.11186249321695	30	10.1835616438356	-.840275013224389	8.68076822923771	 	 	 	 
B20366V	1	42	5.25753424657534	.957045775300543	5.95704577530054	23	10.6657534246575	-1.39903474635958	7.80351544821545	 	 	 	 
B20367W	1	-2	5.04657534246575	 	 	35	10.041095890411	-.441160918127822	9.30737735853932	53	16.8630136986301	.803158372945197	17.8392326740445
B20368X	0	46	5.02465753424658	1.37963741634234	6.37963741634234	35	10.3123287671233	-.441160918127822	9.30737735853932	 	 	 	 
B20369Y	0	38	5.04109589041096	.534454134258747	5.53445413425875	 	 	 	 	 	 	 	 
B20371S	1	60	5.08493150684932	 	 	45	 	.357067272065314	10.5605956171425	 	 	 	 
B20374V	0	60	5.12054794520548	 	 	48	10.0684931506849	.596535729123255	10.9365610947235	 	 	 	 
B20377Y	0	41	5.08767123287671	.851397865040094	5.85139786504009	48	10.2054794520548	.596535729123255	10.9365610947235	 	 	 	 
B20378Z	1	30	5.07945205479452	-.310729147824845	4.68927085217515	47	10.0219178082192	.516712910103941	10.8112392688632	 	 	 	 
B20379A	1	29	4.96438356164384	-.416377058085294	4.58362294191471	49	10.0356164383562	.676358548142568	11.0618829205838	30	16.2054794520548	-1.01962192907701	13.6650657824136
B20380T	1	38	5.04383561643836	.534454134258747	5.53445413425875	36	10.0630136986301	-.361338099108508	9.43269918439964	33	16.2849315068493	-.781867976639334	14.2095223334959
B20381U	0	32	5.05205479452055	-.0994333273039472	4.90056667269605	31	10.1643835616438	-.760452194205076	8.80609005509803	 	 	 	 
B20384X	0	16	5.04931506849315	-1.78979989147113	3.21020010852887	34	9.95890410958904	-.520983737147135	9.182055532679	25	16.2794520547945	-1.41587851647315	12.7576381972765
B20386Z	1	36	5.05205479452055	.323158313737849	5.32315831373785	52	9.95616438356164	.915827005200509	11.4378483981648	50	16.2821917808219	.565404420507517	17.2947761229622
B20387A	0	41	5.03013698630137	.851397865040094	5.85139786504009	44	9.93972602739726	.277244453046	10.4352737912822	 	 	 	 
B20388B	1	34	5.05753424657534	.111862493216951	5.11186249321695	43	10.0712328767123	.197421634026687	10.3099519654219	 	 	 	 
B20389C	0	26	5.04931506849315	-.733320788866641	4.26667921113336	23	10.6027397260274	-1.39903474635958	7.80351544821545	 	 	 	 
B20390V	0	29	5.1013698630137	-.416377058085294	4.58362294191471	28	10.8	-.999920651263017	8.43012457751706	 	 	 	 
B20391W	1	29	5.03013698630137	-.416377058085294	4.58362294191471	35	10.0547945205479	-.441160918127822	9.30737735853932	 	 	 	 
B20392X	0	60	5.02465753424658	 	 	37	10.1917808219178	-.281515280089195	9.55802101025997	26	 	-1.33662719899392	12.9391237143039
B20393Y	1	39	5.04109589041096	.640102044519196	5.6401020445192	58	10.027397260274	1.39476391931639	12.1897793533267	67	16.8630136986301	1.91267681765437	20.3800299124285
B20394Z	0	33	5.06301369863014	.00621458295650186	5.0062145829565	31	10.2520547945205	-.760452194205076	8.80609005509803	38	 	-.385611389243201	15.1169499186331
B20395A	1	43	5.08493150684932	1.06269368556099	6.06269368556099	58	10.2356164383562	1.39476391931639	12.1897793533267	51	16.6904109589041	.644655737986744	17.4762616399896
B20396B	1	36	5.08767123287671	.323158313737849	5.32315831373785	43	 	.197421634026687	10.3099519654219	 	16.2	 	 
B20399E	0	30	5.02191780821918	-.310729147824845	4.68927085217515	37	10.1178082191781	-.281515280089195	9.55802101025997	36	16.1068493150685	-.544114024201654	14.7539788845782
B20402G	0	60	5.01369863013699	 	 	45	10.1835616438356	.357067272065314	10.5605956171425	 	 	 	 
B20403H	1	43	5.04931506849315	1.06269368556099	6.06269368556099	 	10.213698630137	 	 	5	17.1178082191781	-3.00090486605768	9.12792785672792
B20404J	0	30	5.02465753424658	-.310729147824845	4.68927085217515	24	9.98082191780822	-1.31921192734027	7.92883727407578	32	 	-.861119294118561	14.0280368164685
B20405K	0	46	5.15342465753425	1.37963741634234	6.37963741634234	59	10.0986301369863	1.4745867383357	12.3151011791871	57	16.1917808219178	1.1201636428621	18.5651747421542
B20406L	1	9	5.06027397260274	-2.52933526329427	2.47066473670573	45	10.1068493150685	.357067272065314	10.5605956171425	 	 	 	 
B20407M	1	-2	4.93150684931507	 	 	49	 	.676358548142568	11.0618829205838	30	16.1150684931507	-1.01962192907701	13.6650657824136
B20410G	0	44	5.01095890410959	1.16834159582144	6.16834159582144	51	10.1780821917808	.836004186181195	11.3125265723045	 	 	 	 
B20411H	1	36	5.02465753424658	.323158313737849	5.32315831373785	31	 	-.760452194205076	8.80609005509803	 	 	 	 
B20412J	0	41	5.04657534246575	.851397865040094	5.85139786504009	 	 	 	 	 	 	 	 
B20413K	1	39	5.01095890410959	.640102044519196	5.6401020445192	33	 	-.600806556166449	9.05673370681868	29	16.3561643835616	-1.09887324655624	13.4835802653862
B20414L	1	34	5.2958904109589	.111862493216951	5.11186249321695	35	9.9972602739726	-.441160918127822	9.30737735853932	26	16.2027397260274	-1.33662719899392	12.9391237143039
B20415M	1	40	5.06575342465753	.745749954779645	5.74574995477964	53	9.92876712328767	.995649824219823	11.5631702240251	47	16.1890410958904	.327650468069837	16.7503195718799
B20416N	1	38	5.07945205479452	.534454134258747	5.53445413425875	 	9.97260273972603	 	 	35	16.1150684931507	-.623365341680881	14.5724933675508
B20417P	1	29	5.11506849315068	-.416377058085294	4.58362294191471	45	10.1315068493151	.357067272065314	10.5605956171425	 	 	 	 
B20418Q	0	37	5.06575342465753	.428806223998298	5.4288062239983	48	10.1835616438356	.596535729123255	10.9365610947235	45	 	.169147833111384	16.3873485378251
B20419R	1	38	5.07123287671233	.534454134258747	5.53445413425875	34	9.98630136986301	-.520983737147135	9.182055532679	 	16.1917808219178	 	 
B20421K	1	8	5.06575342465753	-2.63498317355472	2.36501682644528	49	10.2246575342466	.676358548142568	11.0618829205838	 	 	 	 
B20423M	0	43	5.06027397260274	1.06269368556099	6.06269368556099	45	 	.357067272065314	10.5605956171425	 	 	 	 
B20424N	0	60	5.36438356164384	 	 	58	9.99452054794521	1.39476391931639	12.1897793533267	58	 	1.19941496034133	18.7466602591816
B20425P	1	30	5.03287671232877	-.310729147824845	4.68927085217515	21	10.0602739726027	-1.55868038439821	7.55287179649481	 	17.1205479452055	 	 
B20426Q	0	42	5.06849315068493	.957045775300543	5.95704577530054	46	10.1178082191781	.436890091084628	10.6859174430029	 	 	 	 
B20429T	0	29	5.03013698630137	-.416377058085294	4.58362294191471	44	 	.277244453046	10.4352737912822	 	 	 	 
B20434Q	1	45	5.0958904109589	1.27398950608189	6.27398950608189	57	 	1.31494110029708	12.0644575274664	 	 	 	 
B20436S	0	26	5.28767123287671	-.733320788866641	4.26667921113336	55	10.0438356164384	1.15529546225845	11.8138138757458	 	 	 	 
B20437T	0	29	5.08493150684932	-.416377058085294	4.58362294191471	24	10.0849315068493	-1.31921192734027	7.92883727407578	 	 	 	 
B20439V	0	40	5.08219178082192	.745749954779645	5.74574995477964	 	 	 	 	 	 	 	 
B20441P	1	40	5.04383561643836	.745749954779645	5.74574995477964	32	10.0712328767123	-.680629375185762	8.93141188095835	 	 	 	 
B20442Q	0	60	5.04109589041096	 	 	26	10.1041095890411	-1.15956628930164	8.17948092579642	 	 	 	 
B20444S	0	60	5.07945205479452	 	 	55	10.0876712328767	1.15529546225845	11.8138138757458	 	 	 	 
B20445T	1	33	5.02465753424658	.00621458295650186	5.0062145829565	 	 	 	 	28	16.0219178082192	-1.17812456403547	13.3020947483588
B20448W	0	40	5.14246575342466	.745749954779645	5.74574995477964	36	10.172602739726	-.361338099108508	9.43269918439964	 	 	 	 
B20449X	1	34	5.1013698630137	.111862493216951	5.11186249321695	48	 	.596535729123255	10.9365610947235	67	 	1.91267681765437	20.3800299124285
B20450Q	1	33	5.29041095890411	.00621458295650186	5.0062145829565	25	10.0493150684932	-1.23938910832096	8.0541590999361	 	 	 	 
B20451R	0	-2	5.03013698630137	 	 	 	 	 	 	 	 	 	 
B20452S	1	29	5.04109589041096	-.416377058085294	4.58362294191471	26	10.1698630136986	-1.15956628930164	8.17948092579642	 	 	 	 
B20455V	0	16	5.07671232876712	-1.78979989147113	3.21020010852887	19	10.1123287671233	-1.71832602243684	7.30222814477416	 	 	 	 
